wayId,cycleway,length,coordinates
26648358,opposite,170.06587614999114,"[(46.5333326, 6.6516009), (46.5333601, 6.6516913), (46.5334002, 6.6518838), (46.5334193, 6.652067), (46.5334317, 6.6522286), (46.5334307, 6.6523202), (46.5334301, 6.6523768), (46.533429, 6.652476), (46.5334126, 6.6526634), (46.5334133, 6.6526919), (46.5334145, 6.6527431), (46.5334246, 6.6528178), (46.5334371, 6.6528872), (46.5334634, 6.6529965), (46.5334763, 6.6530501), (46.5335315, 6.6532791), (46.533534, 6.6532895), (46.5335431, 6.6533275), (46.5335832, 6.6534938), (46.5335937, 6.6535375), (46.5336014, 6.6535693), (46.5336495, 6.6537382)]"
26735399,opposite,50.87244772584973,"[(46.7792574, 6.6373355), (46.7792868, 6.6373875), (46.7793228, 6.6374313), (46.7793771, 6.6374698), (46.7794439, 6.6374876), (46.7795014, 6.6374958), (46.7796472, 6.6375167), (46.7796789, 6.6375212)]"
26757245,lane,149.34148838211263,"[(46.7703201, 6.6430972), (46.7704877, 6.643041), (46.7706383, 6.6430147), (46.7713919, 6.6429586), (46.7716539, 6.6428993)]"
26757252,lane,143.22973878043294,"[(46.7685322, 6.6445685), (46.7686127, 6.6444998), (46.7688781, 6.6442736), (46.769176, 6.6439901), (46.7695114, 6.6436432), (46.7696109, 6.6435452)]"
26765395,track,37.02914091865489,"[(46.4732256, 6.4064387), (46.4734091, 6.4068411)]"
26765396,lane,218.19489585126428,"[(46.4736681, 6.407452), (46.4737368, 6.4076518), (46.473788, 6.4078581), (46.4738254, 6.4080448), (46.4738542, 6.4082267), (46.4738786, 6.4084293), (46.473896, 6.4087291), (46.4739086, 6.4091721), (46.4739246, 6.4096273), (46.4739313, 6.4100638), (46.473936, 6.4102391)]"
26834441,lane,39.896093048537395,"[(46.4740863, 6.8370246), (46.4741252, 6.8369953), (46.4741733, 6.8369676), (46.4742212, 6.8369501), (46.4742763, 6.8369389), (46.4743165, 6.8369364), (46.4743614, 6.8369416), (46.4743994, 6.8369507), (46.4744325, 6.8369645)]"
26937268,lane,36.75462232905841,"[(46.7853175, 6.6326579), (46.7856149, 6.6324476)]"
26938033,lane,124.90669870252796,"[(46.7892645, 6.6264174), (46.7892801, 6.6265848), (46.7893235, 6.62732), (46.7893618, 6.6280469)]"
27112633,lane,287.11552648524446,"[(46.4627209, 6.8421757), (46.4626971, 6.8422221), (46.462652, 6.8423101), (46.4625181, 6.8425247), (46.4624794, 6.8425868), (46.4624332, 6.842657), (46.4621378, 6.8432793), (46.4618674, 6.8438804), (46.4618421, 6.8439347), (46.461571, 6.8445647), (46.4614288, 6.8449065), (46.461367, 6.845071), (46.4613302, 6.8452098), (46.4613141, 6.8452925)]"
27141479,lane,139.549447359816,"[(46.770171, 6.6519605), (46.7702732, 6.6518443), (46.7704187, 6.6516657), (46.7705548, 6.6514804), (46.7707004, 6.6512823), (46.7708196, 6.6511184), (46.770906, 6.6509873), (46.7710959, 6.6507271)]"
27218804,lane,32.45220031857982,"[(46.5209036, 6.6163512), (46.5208751, 6.6166299), (46.5208718, 6.616771)]"
27219226,lane,120.27852578289732,"[(46.5067034, 6.6618366), (46.5067308, 6.6620187), (46.5067625, 6.6621915), (46.5068357, 6.662591), (46.5069837, 6.6633499)]"
27219227,lane,27.241677880386582,"[(46.5056335, 6.6711052), (46.5054952, 6.6713982)]"
27246140,lane,468.34821380901735,"[(46.4953763, 6.7072029), (46.4953127, 6.7073678), (46.4952208, 6.7075956), (46.4952117, 6.7076164), (46.4951334, 6.7078013), (46.4950608, 6.7079552), (46.4949595, 6.7081344), (46.4947835, 6.7084229), (46.4946607, 6.7085998), (46.4943249, 6.7090857), (46.4938212, 6.7098067), (46.493743, 6.7099193), (46.4925249, 6.7116628)]"
27335915,lane,194.9826279304076,"[(46.5224901, 6.5632597), (46.5227109, 6.5633753), (46.5227857, 6.5634162), (46.5239793, 6.5640691), (46.5241259, 6.5641739)]"
27335916,lane,311.6842638746002,"[(46.5241259, 6.5641739), (46.5244262, 6.5643514), (46.5246782, 6.5645139), (46.5261194, 6.5653504), (46.5267244, 6.5656993)]"
27335922,lane,105.17278825979007,"[(46.5314061, 6.5845704), (46.531334, 6.5846064), (46.5312521, 6.5846539), (46.5311428, 6.5847023), (46.5309012, 6.5847352), (46.5307973, 6.5847539), (46.5307492, 6.5847651), (46.5306971, 6.5847825), (46.530647, 6.584809), (46.530598, 6.5848444), (46.530555, 6.5848972), (46.5305175, 6.5849522)]"
27336568,lane,15.748984676749409,"[(46.525587, 6.6352489), (46.5255799, 6.6354214), (46.5255786, 6.6354538)]"
27362526,no,2725.7043836678868,"[(46.6187661, 6.4702181), (46.6188254, 6.4704047), (46.6188642, 6.4704441), (46.6194446, 6.4708874), (46.6202145, 6.4714817), (46.6203961, 6.4716219), (46.6207463, 6.4718416), (46.6210938, 6.4720379), (46.6214479, 6.4721822), (46.6274241, 6.4734904), (46.6281847, 6.4736154), (46.6311442, 6.4740858), (46.6313439, 6.4741175), (46.6315186, 6.4741532), (46.6318064, 6.474212), (46.6322331, 6.4743239), (46.6337912, 6.4747025), (46.6339666, 6.4747482), (46.6366634, 6.4754508), (46.6370033, 6.4755912), (46.6375839, 6.4758311), (46.638096, 6.4760803), (46.6386129, 6.4764325), (46.6398664, 6.4774105), (46.6406041, 6.4779631), (46.6414289, 6.4785226), (46.6416138, 6.4786439), (46.6422279, 6.4789731)]"
27512375,no,255.5603315970842,"[(46.4219823, 6.2739889), (46.4217553, 6.2736347), (46.4214246, 6.2731198), (46.4213763, 6.2730502), (46.4206626, 6.2719562), (46.4204508, 6.2716288), (46.4204172, 6.2715555)]"
27959632,lane,46.42443179629324,"[(46.4779903, 6.3994009), (46.4778698, 6.399468), (46.4776509, 6.3996221), (46.4776115, 6.3996539)]"
28115645,opposite,69.97127124291801,"[(46.3826189, 6.2376912), (46.3825788, 6.2376526), (46.3823162, 6.2374), (46.382131, 6.237229), (46.3821043, 6.2371748)]"
28199414,lane,29.72547785745102,"[(46.3400727, 6.1641359), (46.3402401, 6.1638348)]"
28282838,opposite_lane,67.75202419806791,"[(46.5802578, 6.6082959), (46.5801405, 6.608456), (46.5798288, 6.6089235)]"
28283956,opposite,92.05085466586546,"[(46.4533102, 6.3355608), (46.4532814, 6.335478), (46.4532705, 6.3353668), (46.453273, 6.3352858), (46.4532722, 6.3351838), (46.4532581, 6.3350762), (46.4531239, 6.3345362), (46.4531276, 6.3344642), (46.4531412, 6.3344134)]"
28339251,track,126.65403088384502,"[(46.4172379, 6.281379), (46.4177776, 6.2820064), (46.4181247, 6.2824134)]"
28339253,track,266.45892135918376,"[(46.4672595, 6.3584077), (46.4675691, 6.3598784), (46.4677214, 6.360602), (46.4677811, 6.3608815), (46.4678278, 6.3610792), (46.4678703, 6.3612102), (46.467964, 6.3614549), (46.4680562, 6.3616655)]"
28419496,lane,253.8352121748529,"[(46.4841625, 6.4593661), (46.4842448, 6.4594286), (46.4843584, 6.459521), (46.4843922, 6.4595485), (46.4844328, 6.4595815), (46.4848323, 6.4599065), (46.4849404, 6.4599945), (46.4849888, 6.4600338), (46.4850891, 6.4601154), (46.485123, 6.460143), (46.4854148, 6.4603804), (46.4854881, 6.46044), (46.485708, 6.4606189), (46.4860727, 6.4609157), (46.4861581, 6.4609719)]"
28556641,lane,42.30799136629857,"[(46.538907, 6.598574), (46.5387094, 6.5989536), (46.5386793, 6.5990159)]"
28662649,opposite,176.18136361872067,"[(46.526327, 6.5982127), (46.5270499, 6.5961692)]"
28740687,track,2259.6132892579867,"[(46.3002255, 6.975984), (46.3003532, 6.9781526), (46.300427, 6.9793601), (46.300456, 6.9798376), (46.3004735, 6.9801552), (46.3004758, 6.9802613), (46.3004757, 6.9803076), (46.300471, 6.9803539), (46.3004642, 6.9803995), (46.3004547, 6.9804383), (46.3004419, 6.9804773), (46.3004282, 6.9805109), (46.3004004, 6.9805672), (46.3002969, 6.9807073), (46.3001921, 6.9808494), (46.3000294, 6.9810671), (46.2999769, 6.9811411), (46.2995911, 6.9816758), (46.2991734, 6.9822238), (46.298872, 6.9825706), (46.2986119, 6.9828503), (46.2981086, 6.9833735), (46.2976754, 6.9837716), (46.297513, 6.9839089), (46.2972527, 6.9841303), (46.2970975, 6.9842437), (46.2970027, 6.9843284), (46.2964318, 6.9847345), (46.2957588, 6.9851368), (46.2952617, 6.9854131), (46.2947335, 6.9856774), (46.2946851, 6.985699), (46.2939296, 6.9860438), (46.2938168, 6.9860902), (46.2936821, 6.9861405), (46.293497, 6.9862011), (46.2928698, 6.9863861), (46.2928222, 6.9863971), (46.2922143, 6.9865422), (46.2913721, 6.9867253), (46.2905452, 6.9868861), (46.2902646, 6.9869377), (46.2892435, 6.9871388), (46.2883616, 6.9873385), (46.2882714, 6.9873621), (46.2881763, 6.9873979), (46.2881676, 6.9874008), (46.2877129, 6.9875545), (46.2874833, 6.9876322), (46.2872633, 6.9877135), (46.2867701, 6.9879702), (46.2866279, 6.9880232), (46.2864657, 6.9880182), (46.2864315, 6.9880141), (46.2863188, 6.9880437), (46.2861812, 6.988155), (46.2860512, 6.9883463), (46.2859763, 6.9884233), (46.2849624, 6.9893067), (46.2848764, 6.9893748), (46.2848334, 6.9894122)]"
28882912,opposite,119.64391079952833,"[(46.3809497, 6.2378878), (46.3810075, 6.2379092), (46.381333, 6.2380185), (46.3815533, 6.2381017), (46.3816289, 6.2381077), (46.3817957, 6.2381553), (46.3819927, 6.2382564)]"
28882915,opposite,166.07047463762785,"[(46.3807346, 6.2390759), (46.3807739, 6.2391071), (46.3809425, 6.2392209), (46.3812463, 6.2394357), (46.3813015, 6.2394635), (46.38154, 6.2395814), (46.3815586, 6.2395906), (46.381619, 6.2396178), (46.3820212, 6.2397837), (46.3821294, 6.2398314)]"
28967875,lane,227.98137580173648,"[(46.5143815, 6.5395376), (46.5144166, 6.5394174), (46.5144449, 6.539307), (46.5146095, 6.5387094), (46.5148469, 6.5378473), (46.5150221, 6.5372088), (46.5151199, 6.5368684), (46.515144, 6.5367799)]"
28968071,lane,434.4157526348744,"[(46.5312899, 6.588905), (46.5310333, 6.588988), (46.5305144, 6.5891867), (46.5302062, 6.5892192), (46.5300894, 6.5892414), (46.5300199, 6.5892546), (46.5299805, 6.5892683), (46.5298105, 6.5893391), (46.5297309, 6.58939), (46.5296694, 6.5894434), (46.5295989, 6.589515), (46.5295457, 6.5895761), (46.5293722, 6.5897298), (46.5290222, 6.5900829), (46.5288818, 6.5901926), (46.5286304, 6.5903596), (46.5285659, 6.5904003), (46.5281776, 6.5906669), (46.528126, 6.5907058), (46.5280575, 6.5907574), (46.5280439, 6.590776), (46.5279717, 6.5908695), (46.5278157, 6.5911789)]"
28968770,lane,13.302283379785033,"[(46.5168466, 6.6102966), (46.5168055, 6.6104594)]"
29289065,no,1754.0281315921595,"[(46.3329367, 6.9337399), (46.3335044, 6.9334595), (46.3336585, 6.9333834), (46.3354993, 6.9325141), (46.3367987, 6.9319219), (46.3387677, 6.9310416), (46.3402755, 6.930407), (46.3410396, 6.9300882), (46.3420715, 6.9296751), (46.3421667, 6.929637), (46.3428895, 6.9293315), (46.343124, 6.9292435), (46.3440496, 6.9288764), (46.3461036, 6.9281008), (46.3470075, 6.9277691), (46.3480848, 6.9273855)]"
29289070,no,179.1953913931663,"[(46.3852575, 6.9268876), (46.3850273, 6.9265927), (46.3848044, 6.926327), (46.3845109, 6.9260006), (46.3843377, 6.9258173), (46.3841705, 6.9256485), (46.3839826, 6.9254658)]"
29876029,no,76.21046922426251,"[(46.5249389, 6.6257305), (46.5248715, 6.6258566), (46.5248583, 6.6258808), (46.5247776, 6.6260184), (46.5247122, 6.6261186), (46.5244623, 6.6264405)]"
29876151,opposite,97.01115196706695,"[(46.5284356, 6.6182272), (46.5287249, 6.6177178), (46.5289596, 6.6172177)]"
29876835,opposite,119.46723627316393,"[(46.5341474, 6.6585037), (46.5341153, 6.6583616), (46.5340369, 6.6578503), (46.5339952, 6.6575782), (46.5339822, 6.6574932), (46.5339552, 6.6573171), (46.5339047, 6.6569873)]"
29992437,opposite,151.37492029392337,"[(46.5158005, 6.6384516), (46.5157735, 6.6383998), (46.5155058, 6.6378861), (46.5154253, 6.6377317), (46.5152612, 6.6374931), (46.5149037, 6.6369733)]"
30009004,lane,129.5304488215863,"[(46.5293237, 6.5881417), (46.529318, 6.5880474), (46.529338, 6.5879406), (46.5294351, 6.5876942), (46.5298276, 6.58675), (46.529846, 6.5866567)]"
30009064,opposite,34.406936871511235,"[(46.3819927, 6.2382564), (46.3820388, 6.2381326), (46.3821263, 6.2378532)]"
30045697,opposite,115.34516104145887,"[(46.5148594, 6.6512429), (46.514888, 6.6512882), (46.5148998, 6.6513439), (46.5149, 6.6514462), (46.5148321, 6.6527235)]"
30045698,opposite_lane,14.32827553920073,"[(46.5144488, 6.6481493), (46.5145007, 6.648151), (46.5145438, 6.6481697), (46.5145697, 6.6481969)]"
30046943,lane,722.761429813244,"[(46.5708841, 6.8282232), (46.5704248, 6.8286681), (46.5703271, 6.8287634), (46.5702658, 6.8288215), (46.569847, 6.8292496), (46.5694472, 6.8295876), (46.569029, 6.8298885), (46.5688383, 6.8300319), (46.5679792, 6.8306779), (46.5672159, 6.8312078), (46.5668688, 6.8314339), (46.5667866, 6.8314874), (46.5667678, 6.8314959), (46.5667292, 6.8315134), (46.5664835, 6.8316247), (46.5658581, 6.8318513), (46.5658351, 6.8318596), (46.565286, 6.8320078), (46.5652194, 6.8320188), (46.5650152, 6.8320526)]"
30072427,opposite_lane,272.745139265546,"[(46.5506892, 6.5480828), (46.5506045, 6.54806), (46.5505761, 6.5480492), (46.5505115, 6.5480327), (46.5504475, 6.5480357), (46.5503954, 6.5480535), (46.5503539, 6.548087), (46.5503087, 6.5481351), (46.5502812, 6.5481989), (46.5502563, 6.5482666), (46.5501835, 6.5485903), (46.5501708, 6.5486708), (46.5501131, 6.5490368), (46.5500679, 6.5493973), (46.5500084, 6.5501096), (46.5500035, 6.5501687), (46.550007, 6.5503993), (46.5500076, 6.5504391), (46.5500295, 6.5504996), (46.5500505, 6.5505577), (46.5500642, 6.5505956), (46.5501596, 6.5506729), (46.5502303, 6.5506946), (46.5502416, 6.5506963), (46.5502638, 6.5506995), (46.550345, 6.5507246)]"
30072971,opposite_lane,145.2389450582042,"[(46.5268381, 6.6148827), (46.5269024, 6.6142079), (46.5270332, 6.6138435), (46.5270407, 6.6138225), (46.5272149, 6.6133973), (46.5272494, 6.6131188)]"
30073170,opposite,120.9211119622384,"[(46.5261128, 6.6234744), (46.5256559, 6.6229713), (46.5256459, 6.6229585), (46.5255955, 6.6229012), (46.525255, 6.6225055)]"
30073171,opposite,136.87212479023026,"[(46.5246039, 6.6235058), (46.5248828, 6.6237482), (46.52514, 6.6239748), (46.525502, 6.6242991), (46.5256546, 6.6244358)]"
30073172,opposite,141.0662695457134,"[(46.5253139, 6.6250432), (46.5248405, 6.6246943), (46.5245718, 6.6243907), (46.5242425, 6.6240691)]"
30078978,lane,176.61492648555466,"[(46.2231623, 7.0045055), (46.2217612, 7.0055851)]"
30199718,opposite_lane,75.88598044307848,"[(46.3190718, 6.9702827), (46.3191119, 6.9701512), (46.3191292, 6.9701172), (46.3191524, 6.9700886), (46.3191806, 6.9700665), (46.3192106, 6.9700356), (46.3192285, 6.9700146), (46.319247, 6.9699897), (46.3192606, 6.969961), (46.3192683, 6.9699421), (46.3192865, 6.9698803), (46.3193056, 6.9697636), (46.3193601, 6.9694304)]"
30277979,lane,48.65970439708684,"[(46.5407489, 6.6092469), (46.5407313, 6.6092636), (46.5404583, 6.6095234), (46.5403808, 6.60959)]"
30315789,lane,56.14721161512152,"[(46.5200263, 6.6293847), (46.5198836, 6.6298297), (46.5198138, 6.6300485)]"
30578131,opposite,197.31603466551076,"[(46.5169441, 6.6403509), (46.5166371, 6.6400602), (46.516442, 6.639634), (46.5162963, 6.6394764), (46.5161676, 6.6393323), (46.5159675, 6.6390692), (46.5158863, 6.6388664), (46.5157181, 6.6385446)]"
30578134,opposite,8.99847766860984,"[(46.5146754, 6.6509438), (46.5147408, 6.6510129)]"
30806947,lane,155.9665410810086,"[(46.5345676, 6.6134231), (46.5344517, 6.6134978), (46.5342916, 6.6136071), (46.5342168, 6.6136582), (46.5338091, 6.6139249), (46.5337624, 6.6139573), (46.5334075, 6.6142038), (46.5332958, 6.6142814)]"
31046063,lane,209.00544134371916,"[(46.5383671, 6.6112749), (46.538053, 6.6114742), (46.5369711, 6.6120771), (46.5368399, 6.6121523), (46.5366995, 6.6122328), (46.5366182, 6.6122738)]"
31046065,lane,48.6845563155869,"[(46.5399306, 6.6100047), (46.5398377, 6.6100868), (46.5397055, 6.6102022), (46.5395557, 6.6103328)]"
31056936,no,1556.5036551207584,"[(46.8343624, 6.6163515), (46.8344062, 6.6161332), (46.8344943, 6.6156824), (46.8346058, 6.6152825), (46.8347383, 6.6147584), (46.834766, 6.6145868), (46.8348231, 6.614233), (46.834866, 6.6137202), (46.8348745, 6.6131867), (46.8348616, 6.6123337), (46.8348402, 6.6118742), (46.8347704, 6.6111889), (46.8347072, 6.6103635), (46.8347133, 6.6100763), (46.8347147, 6.6100075), (46.8347952, 6.6096249), (46.8350804, 6.6087717), (46.8352306, 6.608215), (46.8352845, 6.6080542), (46.8353558, 6.6079677), (46.8354339, 6.6079655), (46.8354999, 6.6080321), (46.8355394, 6.6081673), (46.8355394, 6.6084191), (46.8355788, 6.6086664), (46.8356441, 6.6088427), (46.8361405, 6.609974), (46.8362548, 6.6102622), (46.8363724, 6.6105572), (46.8364581, 6.6106425), (46.8365355, 6.6106381), (46.8366008, 6.6105583), (46.8366129, 6.6104119), (46.8365674, 6.6101591), (46.8365522, 6.6097787), (46.8365924, 6.6094083), (46.836687, 6.6088176), (46.836701, 6.6087313), (46.8368202, 6.6079148), (46.8368751, 6.6073467), (46.8368991, 6.6063989), (46.8369278, 6.6059401), (46.8369902, 6.6055408), (46.8370435, 6.6052209), (46.8370671, 6.6048943), (46.8370419, 6.6046516), (46.8369188, 6.6042145), (46.8369027, 6.6041041), (46.8369214, 6.6040342), (46.8369341, 6.6040002), (46.836953, 6.6039494), (46.8370211, 6.6039322), (46.8371202, 6.6039795), (46.8371909, 6.6041233), (46.8373022, 6.6044543), (46.8373084, 6.6044686), (46.8375362, 6.6049929)]"
31237280,lane,518.487112530316,"[(46.4613342, 6.3276833), (46.4613114, 6.3276818), (46.4612908, 6.3276709), (46.4612732, 6.3276529), (46.4612584, 6.3276319), (46.4606675, 6.3266278), (46.4598075, 6.3251753), (46.4597352, 6.3250686), (46.4596614, 6.3249619), (46.4584622, 6.323302), (46.4584237, 6.3232529), (46.4583842, 6.323207), (46.4583428, 6.3231708), (46.4583012, 6.3231386), (46.4582331, 6.3230984), (46.4581871, 6.3230804), (46.4581402, 6.323069), (46.4580877, 6.3230643), (46.4580296, 6.3230655)]"
31237281,lane,354.3025430543696,"[(46.4600732, 6.3318812), (46.4601148, 6.3317776), (46.4604933, 6.330936), (46.4605629, 6.33076), (46.4606309, 6.330582), (46.4607572, 6.3302168), (46.4608236, 6.3299869), (46.4608806, 6.3297553), (46.4609288, 6.3295257), (46.4609754, 6.3292872), (46.461062, 6.3288462), (46.4611083, 6.3286282), (46.4611593, 6.3284143), (46.4612256, 6.3281764), (46.4612952, 6.3279474), (46.4613149, 6.3278671), (46.4613278, 6.3277804), (46.4613342, 6.3276833)]"
31237655,lane,82.31511899119619,"[(46.5155324, 6.5353288), (46.5155719, 6.5350847), (46.5157079, 6.5344704), (46.515744, 6.5343015)]"
31570913,no,34.85524678245452,"[(46.5628617, 6.6328505), (46.5628429, 6.6327936), (46.5628242, 6.632743), (46.5628024, 6.6326292), (46.5627715, 6.6324942), (46.5627408, 6.6324354)]"
31645706,opposite,157.81338249879042,"[(46.4714151, 6.3968584), (46.4712821, 6.3969034), (46.4710048, 6.3969501), (46.4708823, 6.396876), (46.4707436, 6.3967501), (46.470561, 6.3964937), (46.4702909, 6.3959673)]"
31645711,track,241.7775377344687,"[(46.4697723, 6.4019213), (46.4700247, 6.402213), (46.4703068, 6.4025157), (46.4712284, 6.4033589), (46.4713991, 6.4035219), (46.4715654, 6.403698)]"
31763923,shared_lane,23.6582610204062,"[(46.7700006, 6.652146), (46.7700559, 6.6520885), (46.7701265, 6.6520095), (46.770171, 6.6519605)]"
31766954,lane,61.371657908147135,"[(46.3142587, 6.944681), (46.3143816, 6.9454578)]"
31766955,lane,180.17782692774074,"[(46.3143816, 6.9454578), (46.3144685, 6.945897), (46.3147267, 6.9469933), (46.3149171, 6.9476638)]"
32139870,opposite,156.68252061848256,"[(46.4522086, 6.8567115), (46.4524385, 6.8563622), (46.4525402, 6.8562315), (46.4526771, 6.8560667), (46.4529006, 6.8557975), (46.4530257, 6.8555878), (46.4532306, 6.8553122)]"
32391509,opposite_share_busway,50.469099658772656,"[(46.3834649, 6.2397194), (46.3833044, 6.2400466), (46.3832689, 6.2401472), (46.3832416, 6.2402837)]"
32445632,no,251.46061290995667,"[(46.6441332, 6.4772087), (46.64419, 6.4772676), (46.644337, 6.4774199), (46.6444816, 6.4775788), (46.6445106, 6.4776106), (46.6445246, 6.477626), (46.6445424, 6.4776456), (46.6450681, 6.4782315), (46.6451427, 6.4783184), (46.6453393, 6.4785783), (46.6456159, 6.4790565), (46.6456571, 6.4791354), (46.6457449, 6.4793033), (46.6457598, 6.4793318), (46.6457959, 6.4794046)]"
32468277,opposite_lane,64.38422270609747,"[(46.3190597, 6.9687181), (46.3190793, 6.9687758), (46.3191178, 6.9688568), (46.3192372, 6.9691442), (46.3193264, 6.9693779), (46.3193601, 6.9694304)]"
32544709,lane,8.02163277998357,"[(46.4599302, 6.8489464), (46.4598905, 6.8490336)]"
32558201,lane,177.8900336120502,"[(46.3228814, 6.1828536), (46.322889, 6.1830009), (46.3228968, 6.1831094), (46.3229076, 6.1832116), (46.322919, 6.1833105), (46.3229341, 6.1834066), (46.3229578, 6.1835259), (46.3229778, 6.1836089), (46.3230013, 6.1836928), (46.3230298, 6.183778), (46.3230583, 6.1838485), (46.3230973, 6.1839379), (46.3231431, 6.1840289), (46.3232293, 6.1841688), (46.3233162, 6.184288), (46.3233978, 6.1843849), (46.323491, 6.1844836), (46.3235863, 6.1845846), (46.3237006, 6.1847043)]"
